event_id,timestamp,src,rel,dst,stage,label,is_attack_related,round
B2258,2026-04-01 11:53:15,proc_sys_019,fork,proc_app_036,BENIGN,benign,False,1
B1302,2026-04-01 11:53:58,proc_app_029,write,file_/var/log/app_020.log,BENIGN,benign,False,1
B1729,2026-04-01 11:54:14,proc_app_080,read,file_/home/admin/docs/doc_020.txt,BENIGN,benign,False,1
B0766,2026-04-01 11:54:59,proc_app_059,open,file_/var/log/app_002.log,BENIGN,benign,False,1
B0462,2026-04-01 11:55:17,file_/home/admin/docs/doc_033.txt,copy,file_/var/log/app_041.log,BENIGN,benign,False,1
B1952,2026-04-01 11:56:11,proc_app_025,append,file_/tmp/cache_006.dat,BENIGN,benign,False,1
B0521,2026-04-01 11:56:22,proc_sys_006,read,file_/var/log/app_013.log,BENIGN,benign,False,1
B0098,2026-04-01 11:57:05,proc_app_009,open,file_/var/log/syslog,BENIGN,benign,False,1
B1847,2026-04-01 11:57:57,proc_sys_008,stat,file_/etc/resolv.conf,BENIGN,benign,False,1
B0963,2026-04-01 11:57:58,proc_app_057,append,file_/home/admin/docs/doc_020.txt,BENIGN,benign,False,1
B2622,2026-04-01 11:58:25,proc_app_073,open,file_/tmp/cache_002.dat,BENIGN,benign,False,1
B1339,2026-04-01 11:59:20,proc_app_017,rotate_log,file_/var/log/app_027.log,BENIGN,benign,False,1
B0524,2026-04-01 12:00:04,proc_sys_013,read,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,2
B0361,2026-04-01 12:00:13,proc_sys_007,open,file_/var/log/app_050.log,BENIGN,benign,False,2
B1102,2026-04-01 12:01:23,proc_app_062,heartbeat,domain_service02.internal,BENIGN,benign,False,2
B0506,2026-04-01 12:01:32,proc_app_013,connect,ip_10.0.0.19,BENIGN,benign,False,2
B1447,2026-04-01 12:01:36,proc_sys_033,spawn,proc_app_042,BENIGN,benign,False,2
B0047,2026-04-01 12:01:49,proc_app_031,stat,file_/var/log/app_036.log,BENIGN,benign,False,2
B1408,2026-04-01 12:02:01,proc_sys_039,spawn,proc_sys_007,BENIGN,benign,False,2
B1069,2026-04-01 12:02:45,proc_sys_006,write,file_/home/admin/docs/doc_024.txt,BENIGN,benign,False,2
B0133,2026-04-01 12:02:49,proc_app_054,write,file_/var/log/app_008.log,BENIGN,benign,False,2
B2066,2026-04-01 12:03:23,proc_app_073,signal,proc_app_043,BENIGN,benign,False,2
B0834,2026-04-01 12:03:26,proc_app_031,heartbeat,ip_192.168.1.6,BENIGN,benign,False,2
B2698,2026-04-01 12:03:30,proc_app_054,append,file_/var/log/app_036.log,BENIGN,benign,False,2
B2374,2026-04-01 12:03:32,proc_app_021,fork,proc_sys_007,BENIGN,benign,False,2
B0481,2026-04-01 12:03:36,proc_app_054,heartbeat,domain_service15.internal,BENIGN,benign,False,2
B1491,2026-04-01 12:04:12,proc_sys_023,append,file_/var/log/app_038.log,BENIGN,benign,False,2
B1076,2026-04-01 12:04:18,proc_app_060,spawn,proc_app_058,BENIGN,benign,False,2
B1414,2026-04-01 12:04:39,proc_sys_034,spawn,proc_sys_022,BENIGN,benign,False,2
B1036,2026-04-01 12:05:00,proc_app_038,stat,file_/var/log/app_028.log,BENIGN,benign,False,2
B0411,2026-04-01 12:05:06,proc_sys_023,open,file_/var/log/app_048.log,BENIGN,benign,False,2
B0093,2026-04-01 12:05:40,proc_app_053,signal,proc_sys_024,BENIGN,benign,False,2
B1608,2026-04-01 12:07:14,proc_app_038,append,file_/var/log/app_055.log,BENIGN,benign,False,2
B2933,2026-04-01 12:08:04,proc_sys_019,signal,proc_sys_020,BENIGN,benign,False,2
B0363,2026-04-01 12:08:14,proc_sys_005,open,file_/var/log/app_019.log,BENIGN,benign,False,2
B1540,2026-04-01 12:08:24,proc_app_052,dns_query,ip_10.0.0.9,BENIGN,benign,False,2
B2330,2026-04-01 12:08:34,proc_app_019,heartbeat,ip_10.0.0.30,BENIGN,benign,False,2
B2105,2026-04-01 12:09:06,proc_app_043,open,file_/var/log/app_033.log,BENIGN,benign,False,2
B1403,2026-04-01 12:09:10,proc_sys_024,read,file_/home/admin/docs/doc_022.txt,BENIGN,benign,False,2
B2399,2026-04-01 12:10:15,proc_app_013,read,file_/home/admin/docs/doc_026.txt,BENIGN,benign,False,2
B1190,2026-04-01 12:11:04,proc_app_047,stat,file_/home/admin/docs/doc_012.txt,BENIGN,benign,False,2
B2851,2026-04-01 12:11:47,file_/var/log/app_012.log,spawn,proc_app_016,BENIGN,benign,False,2
B0514,2026-04-01 12:11:54,proc_sys_003,stat,file_/home/admin/docs/doc_010.txt,BENIGN,benign,False,2
B1376,2026-04-01 12:12:14,proc_sys_005,write,file_/tmp/cache_011.dat,BENIGN,benign,False,2
B2904,2026-04-01 12:12:33,proc_sys_001,stat,file_/home/admin/docs/doc_035.txt,BENIGN,benign,False,2
B0919,2026-04-01 12:13:12,proc_app_029,connect,ip_192.168.1.7,BENIGN,benign,False,2
B2561,2026-04-01 12:13:37,proc_app_023,open,file_/var/log/app_059.log,BENIGN,benign,False,2
B0372,2026-04-01 12:15:40,proc_app_080,signal,proc_app_017,BENIGN,benign,False,2
B1515,2026-04-01 12:17:04,proc_app_024,dns_query,ip_192.168.1.2,BENIGN,benign,False,2
B0450,2026-04-01 12:17:32,proc_app_073,fork,proc_app_006,BENIGN,benign,False,2
B1970,2026-04-01 12:17:59,proc_app_061,signal,proc_sys_028,BENIGN,benign,False,2
B2962,2026-04-01 12:18:05,proc_app_005,signal,proc_app_043,BENIGN,benign,False,2
B0360,2026-04-01 12:19:10,proc_app_007,connect,ip_192.168.1.4,BENIGN,benign,False,2
B1248,2026-04-01 12:19:17,file_/home/admin/docs/doc_038.txt,copy,file_/home/admin/docs/doc_021.txt,BENIGN,benign,False,2
B1646,2026-04-01 12:19:52,proc_sys_014,connect,domain_service02.internal,BENIGN,benign,False,2
B0266,2026-04-01 12:19:56,proc_app_060,fork,proc_app_010,BENIGN,benign,False,2
B1416,2026-04-01 12:20:53,file_/var/log/app_018.log,spawn,proc_app_006,BENIGN,benign,False,2
B1902,2026-04-01 12:20:53,file_/tmp/cache_010.dat,archive,file_/tmp/cache_008.dat,BENIGN,benign,False,2
B1831,2026-04-01 12:20:56,proc_app_017,spawn,proc_app_012,BENIGN,benign,False,2
B0053,2026-04-01 12:21:13,proc_app_014,fork,proc_app_033,BENIGN,benign,False,2
B2118,2026-04-01 12:22:21,proc_app_055,open,file_/home/admin/docs/doc_028.txt,BENIGN,benign,False,2
B1986,2026-04-01 12:22:38,proc_app_054,rotate_log,file_/var/log/app_004.log,BENIGN,benign,False,2
B0168,2026-04-01 12:23:28,proc_app_077,open,file_/home/admin/docs/doc_030.txt,BENIGN,benign,False,2
B2656,2026-04-01 12:23:43,proc_app_076,stat,file_/home/admin/docs/doc_038.txt,BENIGN,benign,False,2
B1744,2026-04-01 12:25:29,proc_app_055,append,file_/var/log/app_045.log,BENIGN,benign,False,2
B0369,2026-04-01 12:26:31,file_/home/admin/docs/doc_003.txt,copy,file_/var/log/app_025.log,BENIGN,benign,False,2
B1162,2026-04-01 12:27:05,proc_sys_040,open,file_/var/log/app_023.log,BENIGN,benign,False,2
B2544,2026-04-01 12:27:09,file_/var/log/app_039.log,copy,file_/var/log/app_022.log,BENIGN,benign,False,2
B1691,2026-04-01 12:27:12,proc_app_039,stat,file_/var/log/app_004.log,BENIGN,benign,False,2
B2534,2026-04-01 12:28:02,file_/var/log/app_016.log,spawn,proc_app_007,BENIGN,benign,False,2
B2009,2026-04-01 12:28:29,proc_sys_017,heartbeat,ip_192.168.1.19,BENIGN,benign,False,2
B1112,2026-04-01 12:28:34,file_/home/admin/docs/doc_017.txt,copy,file_/home/admin/docs/doc_016.txt,BENIGN,benign,False,2
B2602,2026-04-01 12:28:52,file_/var/log/app_016.log,spawn,proc_app_020,BENIGN,benign,False,2
B1501,2026-04-01 12:28:57,file_/var/log/app_005.log,spawn,proc_app_020,BENIGN,benign,False,2
B0081,2026-04-01 12:29:02,proc_sys_002,open,file_/tmp/cache_010.dat,BENIGN,benign,False,2
B2263,2026-04-01 12:29:47,proc_sys_012,rotate_log,file_/home/admin/docs/doc_036.txt,BENIGN,benign,False,2
B0721,2026-04-01 12:30:32,proc_sys_031,signal,proc_app_055,BENIGN,benign,False,2
B0711,2026-04-01 12:30:54,proc_sys_018,fork,proc_app_007,BENIGN,benign,False,2
B1218,2026-04-01 12:31:13,proc_app_069,stat,file_/var/log/app_002.log,BENIGN,benign,False,2
B1467,2026-04-01 12:32:03,file_/var/log/app_019.log,spawn,proc_app_001,BENIGN,benign,False,2
B0935,2026-04-01 12:32:14,proc_app_014,stat,file_/var/log/app_050.log,BENIGN,benign,False,2
B0563,2026-04-01 12:32:23,file_/home/admin/docs/doc_026.txt,archive,file_/var/log/app_049.log,BENIGN,benign,False,2
B1313,2026-04-01 12:32:37,proc_app_004,append,file_/home/admin/docs/doc_039.txt,BENIGN,benign,False,2
B0402,2026-04-01 12:33:13,proc_sys_005,read,file_/home/admin/docs/doc_021.txt,BENIGN,benign,False,2
B2353,2026-04-01 12:33:47,proc_sys_015,stat,file_/home/admin/docs/doc_025.txt,BENIGN,benign,False,2
B1504,2026-04-01 12:33:49,proc_app_034,read,file_/home/admin/docs/doc_037.txt,BENIGN,benign,False,2
B0458,2026-04-01 12:34:28,file_/var/log/app_005.log,spawn,proc_app_012,BENIGN,benign,False,2
B0551,2026-04-01 12:36:11,proc_app_025,stat,file_/tmp/cache_020.dat,BENIGN,benign,False,2
B2812,2026-04-01 12:37:14,proc_sys_011,spawn,proc_app_080,BENIGN,benign,False,2
B2701,2026-04-01 12:38:01,proc_app_002,stat,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,2
B1760,2026-04-01 12:38:43,proc_sys_004,spawn,proc_sys_027,BENIGN,benign,False,2
B2410,2026-04-01 12:38:46,proc_app_058,signal,proc_sys_002,BENIGN,benign,False,2
B2922,2026-04-01 12:39:17,proc_sys_011,heartbeat,ip_10.0.0.18,BENIGN,benign,False,2
B2677,2026-04-01 12:39:24,proc_sys_011,heartbeat,domain_service17.internal,BENIGN,benign,False,2
B1298,2026-04-01 12:40:03,proc_app_056,fork,proc_app_054,BENIGN,benign,False,2
B2556,2026-04-01 12:40:24,proc_app_025,stat,file_/var/log/auth.log,BENIGN,benign,False,2
B2608,2026-04-01 12:41:25,proc_sys_004,heartbeat,ip_10.0.0.39,BENIGN,benign,False,2
B0692,2026-04-01 12:41:28,proc_app_012,fork,proc_app_058,BENIGN,benign,False,2
B0497,2026-04-01 12:41:58,proc_sys_040,rotate_log,file_/tmp/cache_002.dat,BENIGN,benign,False,2
B2751,2026-04-01 12:42:02,proc_app_068,signal,proc_app_050,BENIGN,benign,False,2
B1743,2026-04-01 12:42:07,proc_app_075,signal,proc_app_004,BENIGN,benign,False,2
B2334,2026-04-01 12:42:11,proc_sys_031,dns_query,ip_10.0.0.38,BENIGN,benign,False,2
B2545,2026-04-01 12:43:00,file_/home/admin/docs/doc_002.txt,copy,file_/home/admin/docs/doc_001.txt,BENIGN,benign,False,2
B0147,2026-04-01 12:44:30,proc_app_009,stat,file_/home/admin/docs/doc_040.txt,BENIGN,benign,False,2
B0837,2026-04-01 12:45:38,proc_app_014,read,file_/home/admin/docs/doc_033.txt,BENIGN,benign,False,2
B1121,2026-04-01 12:45:43,proc_sys_015,rotate_log,file_/tmp/cache_017.dat,BENIGN,benign,False,2
B2571,2026-04-01 12:45:55,file_/tmp/cache_017.dat,archive,file_/var/log/app_060.log,BENIGN,benign,False,2
B0694,2026-04-01 12:45:57,proc_app_079,spawn,proc_sys_002,BENIGN,benign,False,2
B0099,2026-04-01 12:47:05,proc_app_052,heartbeat,domain_service09.internal,BENIGN,benign,False,2
B1656,2026-04-01 12:47:32,proc_app_058,stat,file_/tmp/cache_012.dat,BENIGN,benign,False,2
B1518,2026-04-01 12:47:53,proc_app_037,read,file_/var/log/app_033.log,BENIGN,benign,False,2
B0818,2026-04-01 12:48:15,file_/home/admin/docs/doc_013.txt,copy,file_/var/log/app_019.log,BENIGN,benign,False,2
B2560,2026-04-01 12:48:21,proc_app_070,rotate_log,file_/var/log/app_055.log,BENIGN,benign,False,2
B2800,2026-04-01 12:48:29,proc_app_056,read,file_/tmp/cache_018.dat,BENIGN,benign,False,2
B0175,2026-04-01 12:48:32,proc_app_035,heartbeat,ip_10.0.0.41,BENIGN,benign,False,2
B0350,2026-04-01 12:48:49,proc_app_040,append,file_/var/log/app_060.log,BENIGN,benign,False,2
B2665,2026-04-01 12:48:51,proc_sys_039,read,file_/home/admin/docs/doc_011.txt,BENIGN,benign,False,2
B0587,2026-04-01 12:49:20,proc_sys_013,open,file_/home/admin/docs/doc_010.txt,BENIGN,benign,False,2
B0404,2026-04-01 12:49:36,proc_sys_025,write,file_/home/admin/docs/doc_023.txt,BENIGN,benign,False,2
B0419,2026-04-01 12:50:10,proc_app_056,dns_query,ip_10.0.0.37,BENIGN,benign,False,2
B1617,2026-04-01 12:50:30,proc_app_065,spawn,proc_sys_009,BENIGN,benign,False,2
B2652,2026-04-01 12:51:09,proc_sys_032,rotate_log,file_/var/log/app_032.log,BENIGN,benign,False,2
B1160,2026-04-01 12:51:21,proc_app_002,append,file_/home/admin/docs/doc_030.txt,BENIGN,benign,False,2
B2364,2026-04-01 12:53:05,proc_app_045,stat,file_/tmp/cache_014.dat,BENIGN,benign,False,2
B0625,2026-04-01 12:53:08,proc_app_077,append,file_/home/admin/docs/doc_017.txt,BENIGN,benign,False,2
B2720,2026-04-01 12:53:44,proc_app_054,append,file_/var/log/app_053.log,BENIGN,benign,False,2
B2666,2026-04-01 12:54:15,proc_app_020,rotate_log,file_/var/log/app_051.log,BENIGN,benign,False,2
B0815,2026-04-01 12:55:04,file_/tmp/cache_009.dat,copy,file_/var/log/app_023.log,BENIGN,benign,False,2
B2880,2026-04-01 12:55:25,file_/tmp/cache_017.dat,archive,file_/var/log/app_053.log,BENIGN,benign,False,2
B1914,2026-04-01 12:56:02,proc_sys_019,heartbeat,domain_service12.internal,BENIGN,benign,False,2
B1480,2026-04-01 12:56:10,proc_app_055,read,file_/home/admin/docs/doc_018.txt,BENIGN,benign,False,2
B2429,2026-04-01 12:56:33,proc_app_036,open,file_/var/log/app_023.log,BENIGN,benign,False,2
B2363,2026-04-01 12:57:08,proc_app_059,open,file_/var/log/app_043.log,BENIGN,benign,False,2
B1167,2026-04-01 12:57:45,proc_app_014,read,file_/var/log/app_016.log,BENIGN,benign,False,2
B2241,2026-04-01 12:57:45,proc_sys_024,fork,proc_app_013,BENIGN,benign,False,2
B0410,2026-04-01 12:59:49,proc_app_007,signal,proc_sys_032,BENIGN,benign,False,2
B2918,2026-04-01 13:00:09,proc_app_038,write,file_/var/log/app_013.log,BENIGN,benign,False,2
B2020,2026-04-01 13:01:40,proc_sys_025,stat,file_/home/admin/docs/doc_019.txt,BENIGN,benign,False,2
B2017,2026-04-01 13:01:59,proc_sys_028,rotate_log,file_/home/admin/docs/doc_039.txt,BENIGN,benign,False,2
B0290,2026-04-01 13:02:35,proc_app_031,spawn,proc_app_077,BENIGN,benign,False,2
B1603,2026-04-01 13:02:56,proc_sys_003,read,file_/var/log/app_012.log,BENIGN,benign,False,2
B0916,2026-04-01 13:03:08,proc_sys_029,rotate_log,file_/var/log/app_022.log,BENIGN,benign,False,2
B2837,2026-04-01 13:03:38,proc_sys_029,write,file_/home/admin/docs/doc_012.txt,BENIGN,benign,False,2
B0817,2026-04-01 13:03:46,proc_app_004,signal,proc_sys_012,BENIGN,benign,False,2
B1910,2026-04-01 13:03:46,proc_app_046,fork,proc_sys_008,BENIGN,benign,False,2
B2372,2026-04-01 13:04:45,proc_sys_011,fork,proc_app_026,BENIGN,benign,False,2
B0939,2026-04-01 13:04:47,proc_app_022,connect,ip_192.168.1.13,BENIGN,benign,False,2
B1326,2026-04-01 13:06:54,proc_app_003,signal,proc_app_039,BENIGN,benign,False,2
B1905,2026-04-01 13:06:59,proc_sys_023,fork,proc_sys_030,BENIGN,benign,False,2
B1474,2026-04-01 13:07:03,proc_app_020,signal,proc_app_038,BENIGN,benign,False,2
B2458,2026-04-01 13:07:30,file_/tmp/cache_018.dat,copy,file_/var/log/app_011.log,BENIGN,benign,False,2
B1883,2026-04-01 13:08:01,proc_sys_009,heartbeat,ip_192.168.1.12,BENIGN,benign,False,2
B1654,2026-04-01 13:08:45,proc_sys_012,append,file_/tmp/cache_010.dat,BENIGN,benign,False,2
B0737,2026-04-01 13:08:49,file_/var/log/app_017.log,archive,file_/var/log/app_050.log,BENIGN,benign,False,2
B0631,2026-04-01 13:08:53,proc_app_032,stat,file_/home/admin/docs/doc_033.txt,BENIGN,benign,False,2
B2240,2026-04-01 13:09:04,proc_app_049,connect,domain_service19.internal,BENIGN,benign,False,2
B1092,2026-04-01 13:09:09,proc_sys_038,write,file_/var/log/app_059.log,BENIGN,benign,False,2
B2401,2026-04-01 13:09:27,proc_app_076,dns_query,domain_service08.internal,BENIGN,benign,False,2
B1928,2026-04-01 13:10:18,file_/var/log/app_057.log,copy,file_/var/log/app_019.log,BENIGN,benign,False,2
B0368,2026-04-01 13:10:25,proc_app_040,read,file_/var/log/app_024.log,BENIGN,benign,False,2
B0338,2026-04-01 13:10:28,proc_sys_029,read,file_/var/log/app_014.log,BENIGN,benign,False,2
B1127,2026-04-01 13:11:23,proc_app_055,stat,file_/home/admin/docs/doc_024.txt,BENIGN,benign,False,2
B2474,2026-04-01 13:11:40,proc_app_018,write,file_/tmp/cache_018.dat,BENIGN,benign,False,2
B2497,2026-04-01 13:12:20,proc_sys_029,connect,ip_192.168.1.4,BENIGN,benign,False,2
B2072,2026-04-01 13:12:35,proc_app_046,stat,file_/var/log/app_004.log,BENIGN,benign,False,2
B2022,2026-04-01 13:12:59,proc_app_064,stat,file_/tmp/cache_016.dat,BENIGN,benign,False,2
B1779,2026-04-01 13:13:56,proc_sys_034,heartbeat,ip_10.0.0.13,BENIGN,benign,False,2
B0359,2026-04-01 13:14:56,proc_app_037,append,file_/var/log/app_050.log,BENIGN,benign,False,2
B1611,2026-04-01 13:15:08,proc_app_015,spawn,proc_app_051,BENIGN,benign,False,2
B1768,2026-04-01 13:15:46,proc_app_031,rotate_log,file_/var/log/app_020.log,BENIGN,benign,False,2
B1073,2026-04-01 13:16:14,proc_app_055,fork,proc_app_022,BENIGN,benign,False,2
B0640,2026-04-01 13:17:23,proc_app_073,stat,file_/var/log/app_026.log,BENIGN,benign,False,2
B0738,2026-04-01 13:18:15,proc_app_023,append,file_/home/admin/docs/doc_038.txt,BENIGN,benign,False,2
B1129,2026-04-01 13:18:45,proc_sys_008,connect,ip_192.168.1.12,BENIGN,benign,False,2
B0424,2026-04-01 13:20:15,proc_app_073,rotate_log,file_/var/log/app_005.log,BENIGN,benign,False,2
B1707,2026-04-01 13:20:33,proc_app_024,dns_query,ip_192.168.1.18,BENIGN,benign,False,2
B1483,2026-04-01 13:21:39,proc_app_005,open,file_/home/admin/docs/doc_013.txt,BENIGN,benign,False,2
B1716,2026-04-01 13:22:41,proc_sys_007,stat,file_/home/admin/docs/doc_003.txt,BENIGN,benign,False,2
B0313,2026-04-01 13:22:56,proc_app_036,read,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,2
B1024,2026-04-01 13:23:20,proc_app_070,connect,domain_service18.internal,BENIGN,benign,False,2
B1484,2026-04-01 13:25:10,proc_app_062,stat,file_/var/log/syslog,BENIGN,benign,False,2
B2436,2026-04-01 13:25:18,proc_app_062,open,file_/var/log/app_012.log,BENIGN,benign,False,2
B2061,2026-04-01 13:25:43,file_/var/log/app_017.log,spawn,proc_app_019,BENIGN,benign,False,2
B2642,2026-04-01 13:25:49,proc_app_069,signal,proc_app_001,BENIGN,benign,False,2
B0705,2026-04-01 13:26:14,proc_app_063,rotate_log,file_/var/log/app_042.log,BENIGN,benign,False,2
B1962,2026-04-01 13:26:49,file_/var/log/app_016.log,archive,file_/home/admin/docs/doc_018.txt,BENIGN,benign,False,2
B1091,2026-04-01 13:27:02,proc_sys_006,stat,file_/var/log/app_027.log,BENIGN,benign,False,2
B2898,2026-04-01 13:27:16,proc_app_074,stat,file_/var/log/app_055.log,BENIGN,benign,False,2
B1655,2026-04-01 13:27:28,proc_app_002,append,file_/var/log/app_037.log,BENIGN,benign,False,2
B2668,2026-04-01 13:27:47,proc_sys_004,stat,file_/var/log/app_049.log,BENIGN,benign,False,2
B0016,2026-04-01 13:28:40,proc_sys_006,rotate_log,file_/var/log/app_035.log,BENIGN,benign,False,2
B1131,2026-04-01 13:28:44,proc_app_062,append,file_/var/log/app_033.log,BENIGN,benign,False,2
B0158,2026-04-01 13:29:31,proc_sys_003,read,file_/var/log/app_044.log,BENIGN,benign,False,2
B2239,2026-04-01 13:29:59,proc_app_044,connect,ip_192.168.1.2,BENIGN,benign,False,2
B1233,2026-04-01 13:31:19,proc_sys_022,append,file_/var/log/app_005.log,BENIGN,benign,False,2
B2402,2026-04-01 13:31:45,proc_app_036,stat,file_/var/log/app_027.log,BENIGN,benign,False,2
B1180,2026-04-01 13:33:19,proc_app_052,append,file_/var/log/app_036.log,BENIGN,benign,False,2
B2815,2026-04-01 13:33:29,proc_sys_021,connect,ip_10.0.0.20,BENIGN,benign,False,2
B0894,2026-04-01 13:33:39,proc_app_058,append,file_/var/log/app_023.log,BENIGN,benign,False,2
B0776,2026-04-01 13:33:43,proc_sys_016,rotate_log,file_/var/log/app_011.log,BENIGN,benign,False,2
B2954,2026-04-01 13:34:15,proc_sys_012,heartbeat,ip_10.0.0.15,BENIGN,benign,False,2
B0933,2026-04-01 13:35:03,file_/tmp/cache_015.dat,copy,file_/var/log/app_042.log,BENIGN,benign,False,2
B2562,2026-04-01 13:35:05,proc_app_077,stat,file_/var/log/app_021.log,BENIGN,benign,False,2
B2207,2026-04-01 13:35:08,proc_app_040,rotate_log,file_/home/admin/docs/doc_023.txt,BENIGN,benign,False,2
B0401,2026-04-01 13:35:29,proc_app_003,read,file_/var/log/app_046.log,BENIGN,benign,False,2
B1316,2026-04-01 13:36:37,proc_sys_014,read,file_/tmp/cache_010.dat,BENIGN,benign,False,2
B2937,2026-04-01 13:36:45,proc_app_028,stat,file_/home/admin/docs/doc_011.txt,BENIGN,benign,False,2
B2206,2026-04-01 13:37:34,proc_sys_039,append,file_/var/log/app_054.log,BENIGN,benign,False,2
B2573,2026-04-01 13:38:25,proc_app_065,spawn,proc_app_037,BENIGN,benign,False,2
B0245,2026-04-01 13:38:51,proc_app_032,append,file_/home/admin/docs/doc_008.txt,BENIGN,benign,False,2
B1042,2026-04-01 13:39:06,proc_app_066,append,file_/var/log/app_058.log,BENIGN,benign,False,2
B1126,2026-04-01 13:39:15,proc_sys_009,heartbeat,ip_192.168.1.2,BENIGN,benign,False,2
B2203,2026-04-01 13:39:31,proc_app_062,append,file_/var/log/app_010.log,BENIGN,benign,False,2
B0154,2026-04-01 13:39:52,proc_sys_012,write,file_/var/log/app_026.log,BENIGN,benign,False,2
B0840,2026-04-01 13:39:57,proc_app_062,stat,file_/tmp/cache_001.dat,BENIGN,benign,False,2
B1586,2026-04-01 13:40:21,proc_app_010,signal,proc_app_062,BENIGN,benign,False,2
M0016,2026-04-01 13:40:23,proc_syncsvc,write,file_/etc/cron.d/sys-sync,PE,malicious,True,2
B2237,2026-04-01 13:40:39,proc_sys_018,heartbeat,ip_10.0.0.36,BENIGN,benign,False,2
B2968,2026-04-01 13:40:41,proc_app_002,stat,file_/var/log/app_021.log,BENIGN,benign,False,2
B2182,2026-04-01 13:40:50,proc_app_005,stat,file_/var/log/app_031.log,BENIGN,benign,False,2
B2071,2026-04-01 13:41:11,proc_app_024,read,file_/tmp/cache_006.dat,BENIGN,benign,False,2
B2778,2026-04-01 13:41:38,proc_app_073,fork,proc_app_011,BENIGN,benign,False,2
B1566,2026-04-01 13:41:40,proc_app_003,connect,domain_service03.internal,BENIGN,benign,False,2
B2291,2026-04-01 13:42:35,file_/var/log/app_055.log,copy,file_/home/admin/docs/doc_027.txt,BENIGN,benign,False,2
B0366,2026-04-01 13:42:52,proc_app_043,dns_query,ip_10.0.0.18,BENIGN,benign,False,2
B2278,2026-04-01 13:42:55,proc_sys_024,read,file_/var/log/app_043.log,BENIGN,benign,False,2
B0373,2026-04-01 13:42:57,proc_app_024,stat,file_/tmp/cache_007.dat,BENIGN,benign,False,2
M0017,2026-04-01 13:43:11,proc_syncsvc,chmod,file_/etc/cron.d/sys-sync,PE,malicious,True,2
B0571,2026-04-01 13:43:56,proc_app_078,connect,ip_10.0.0.7,BENIGN,benign,False,2
B0230,2026-04-01 13:44:01,proc_app_042,write,file_/tmp/cache_012.dat,BENIGN,benign,False,2
B2160,2026-04-01 13:44:25,proc_sys_039,heartbeat,ip_10.0.0.33,BENIGN,benign,False,2
B2479,2026-04-01 13:44:34,proc_sys_010,heartbeat,ip_192.168.1.16,BENIGN,benign,False,2
B2767,2026-04-01 13:44:56,proc_sys_002,stat,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,2
B1751,2026-04-01 13:45:10,proc_app_042,write,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,2
B2696,2026-04-01 13:45:16,proc_app_036,heartbeat,domain_service10.internal,BENIGN,benign,False,2
B1741,2026-04-01 13:45:18,proc_app_046,heartbeat,ip_10.0.0.38,BENIGN,benign,False,2
M0018,2026-04-01 13:46:39,file_/etc/cron.d/sys-sync,spawn,proc_syncsvc,PE,malicious,True,2
B1375,2026-04-01 13:47:14,proc_app_006,write,file_/home/admin/docs/doc_039.txt,BENIGN,benign,False,2
B2340,2026-04-01 13:47:30,proc_app_035,rotate_log,file_/var/log/app_007.log,BENIGN,benign,False,2
B2856,2026-04-01 13:47:35,proc_app_005,signal,proc_sys_006,BENIGN,benign,False,2
B2327,2026-04-01 13:47:48,proc_app_078,read,file_/var/log/app_032.log,BENIGN,benign,False,2
B0166,2026-04-01 13:47:54,proc_app_064,open,file_/tmp/cache_009.dat,BENIGN,benign,False,2
B2357,2026-04-01 13:48:08,proc_app_015,stat,file_/var/log/app_044.log,BENIGN,benign,False,2
B0602,2026-04-01 13:48:30,proc_app_061,rotate_log,file_/var/log/app_008.log,BENIGN,benign,False,2
B2821,2026-04-01 13:48:39,proc_app_056,read,file_/home/admin/docs/doc_009.txt,BENIGN,benign,False,2
B0499,2026-04-01 13:49:27,proc_app_051,spawn,proc_sys_026,BENIGN,benign,False,2
B1507,2026-04-01 13:49:41,proc_app_050,heartbeat,domain_service01.internal,BENIGN,benign,False,2
B0584,2026-04-01 13:49:46,proc_app_032,rotate_log,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,2
B0634,2026-04-01 13:49:52,proc_app_043,spawn,proc_app_058,BENIGN,benign,False,2
B0009,2026-04-01 13:49:57,proc_sys_029,stat,file_/var/log/app_045.log,BENIGN,benign,False,2
B0620,2026-04-01 13:50:07,proc_sys_002,dns_query,ip_10.0.0.21,BENIGN,benign,False,2
B2005,2026-04-01 13:50:27,file_/var/log/app_007.log,spawn,proc_app_019,BENIGN,benign,False,2
B0485,2026-04-01 13:50:32,proc_sys_008,read,file_/var/log/app_032.log,BENIGN,benign,False,2
B2268,2026-04-01 13:50:32,proc_app_001,write,file_/var/log/app_040.log,BENIGN,benign,False,2
B2915,2026-04-01 13:50:45,proc_app_031,heartbeat,ip_192.168.1.6,BENIGN,benign,False,2
B1359,2026-04-01 13:50:56,proc_app_051,dns_query,domain_service19.internal,BENIGN,benign,False,2
B2495,2026-04-01 13:51:08,proc_sys_023,stat,file_/var/log/app_048.log,BENIGN,benign,False,2
B1014,2026-04-01 13:52:01,proc_sys_006,read,file_/var/log/app_008.log,BENIGN,benign,False,2
